Supercontig	start	end	H3K27me3_a	H3K27me3_b	H3K4me2_a	H3K4me2_b	GENES	REPEATS	SNPs_VCG030	SNPs_CladeIII	dN	dNdS	dS	inplanta_RPKM	invitro_RPKM	log2foldChange
Supercontig_2.6	500000	510000	0.9628	0.3774	14.9239	3.5434	0.8432000	0.0000000	0.0000000	0.0171000	0.0120666666667	0.0979333333333	0.128766666667	15.5422222222	25.7744444444	-1.53303506524
Supercontig_2.6	510000	520000	2.8251	0.3836	19.2256	6.7527	0.8529000	0.0000000	0.0000000	0.0349000	0.11915	0.232683333333	0.485316666667	30.2755555556	23.9405555556	-1.0346481979
Supercontig_2.6	520000	530000	8.4075	1.0338	5.5304	0.999	0.8265000	0.0000000	0.0000000	0.0170000	0.0844	0.165566666667	0.508566666667	4.455	5.69166666667	0.687175350966
Supercontig_2.6	530000	540000	8.974	1.3061	3.6321	1.0291	0.6235000	0.0000000	0.0004000	0.0490000	0.1311	0.39465	0.360825	26.0606666666	0.0206666666666	4.47217310002
Supercontig_2.6	540000	550000	9.2349	1.8401	4.0005	1.5559	0.7192000	0.0000000	0.0000000	0.0444000	0.04708	0.09914	0.47612	18.5295238095	0.840952380953	3.06353110462
Supercontig_2.6	550000	560000	8.8066	1.6378	4.3915	1.6346	0.6728000	0.0000000	0.0002000	0.0450000	0.05515	0.1109	0.474075	0.215833333333	0.704166666667	-1.51147334484
Supercontig_2.6	560000	570000	1.9791	0.5356	24.4847	9.7558	0.7447000	0.0000000	0.0002000	0.0314000	0.0209428571429	0.0825714285714	0.232157142857	14.4433333333	20.829047619	-0.797709497351
Supercontig_2.6	570000	580000	3.1691	0.5566	14.1126	5.3759	0.7055000	0.0000000	0.0000000	0.0354000	0.00176666666667	0.0065	0.238666666667	21.0091666667	16.765	0.675291114578
Supercontig_2.6	580000	590000	2.6159	1.6245	11.2323	6.3874	0.6080000	0.0000000	0.0000000	0.0464000	0.00913333333333	0.0305666666667	0.315933333333	33.0644444445	25.7766666666	1.16153283837
Supercontig_2.6	590000	600000	2.033	2.044	13.0478	5.4679	0.5396000	0.0060000	0.0000000	0.0318000	0.028	0.2949	0.273825	47.6300000001	167.563333333	-1.56472598476
Supercontig_2.6	600000	610000	10.4835	1.2315	4.7915	1.2829	0.4436000	0.0000000	0.0000000	0.0232000	0.0068	0.02	0.3406	2.39333333333	2.02133333333	-0.689037237245
Supercontig_2.6	610000	620000	12.7075	1.1755	7.2779	0.9027	0.3730000	0.0000000	0.0000000	0.0220000	0.0392	0.076	0.5161	3.24111111111	0.0366666666667	3.22937487146
Supercontig_2.6	620000	630000	14.0306	0.6996	6.3557	0.4508	0.2751000	0.0000000	0.0000000	0.0143000	0.05515	0.14635	0.42035	6.92333333335	1.72166666667	1.18662029213
Supercontig_2.6	630000	640000	10.1659	2.0156	3.1373	1.3361	0.7428000	0.0000000	0.0000000	0.0441000	0.0778	0.14488	0.57038	0.399333333334	0.574666666666	0.111079650853
Supercontig_2.6	640000	650000	8.8744	1.9077	3.0405	1.3708	0.4544000	0.0000000	0.0000000	0.0490000	0.0517666666667	0.147433333333	0.336966666667	11.4958333333	12.39	0.650205054316
Supercontig_2.6	650000	660000	8.4122	1.4743	3.1897	1.2489	0.6342000	0.0000000	0.0000000	0.0318000	0.05335	0.1429	0.4522	10.8888888889	8.58111111111	2.44769335877
Supercontig_2.6	660000	670000	9.497	1.7697	3.4953	1.4688	0.4789000	0.0000000	0.0004000	0.0335000	0.0358	0.06945	0.57885	2.98	1.08888888889	1.3669804334
Supercontig_2.6	670000	680000	2.6847	0.6339	17.3281	5.2724	0.8090000	0.0000000	0.0000000	0.0232000	0.03346	0.0927	0.3606	19.122	9.08199999999	1.86974451053
Supercontig_2.6	680000	690000	7.9918	1.4321	4.8755	1.546	0.4882000	0.0000000	0.0000000	0.0460000	0.06225	0.15405	0.38445	5.51666666667	2.91416666666	0.742074684191
Supercontig_2.6	690000	700000	7.3923	1.5548	4.3426	1.4485	0.5551000	0.0000000	0.0000000	0.0350000	0.015	0.057	0.2633	0.790833333333	0.2425	0.289522006178
Supercontig_2.6	700000	710000	3.0915	0.7652	7.5614	2.5616	0.8706000	0.0000000	0.0002000	0.0299000	0.067925	0.109125	0.4955	3.71833333334	4.0675	-0.459638363951
Supercontig_2.6	710000	720000	2.5833	0.5406	2.8955	1.1153	0.8599000	0.0000000	0.0002000	0.0457000	0.02355	0.0701	0.33325	0.0	0.0133333333333	-0.391513317082
Supercontig_2.6	720000	730000	6.0559	0.9616	2.9885	1.2173	0.5330000	0.0000000	0.0004000	0.0463000	0.08072	0.17846	0.429	0.52	0.154666666667	0.832563192361
Supercontig_2.6	730000	740000	8.5724	1.6546	3.3198	1.4856	0.6072000	0.0000000	0.0002000	0.0553000	0.0188333333333	0.059	0.331533333333	1.752	2.384	-1.84424903105
Supercontig_2.6	740000	750000	7.596	1.4229	3.9601	1.5624	0.5719000	0.0000000	0.0002000	0.0441000	0.0954	0.26232	0.37476	2.056	1.43066666667	0.0447233700072
Supercontig_2.6	750000	760000	1.2269	0.4488	16.7782	6.0292	0.6891000	0.0000000	0.0000000	0.0226000	0.0160666666667	0.0543666666667	0.285366666667	15.7044444444	25.18	-1.3260723855
Supercontig_2.6	760000	770000	1.3174	0.5052	6.7574	2.3895	0.6703000	0.0000000	0.0000000	0.0373000	0.201	0.435925	0.45865	1.50277777778	6.37222222223	-2.30016480366
Supercontig_2.6	770000	780000	1.288	0.4794	24.6244	10.0388	0.8585000	0.0000000	0.0000000	0.0269000	0.03045	0.08595	0.3464	18.0216666667	14.0383333333	-0.286960336394
Supercontig_2.6	780000	790000	1.4641	0.357	21.9837	7.8983	0.9621000	0.0000000	0.0000000	0.0225000	0.0134	0.0472333333333	0.290466666667	23.6666666667	14.0827777778	-0.0517829552948
Supercontig_2.6	790000	800000	7.9057	1.2191	6.4072	1.9859	0.6149000	0.0000000	0.0000000	0.0319000	0.16356	0.28034	0.51478	1.07777777778	1.46444444444	-0.506345498919
Supercontig_2.6	800000	810000	7.6421	1.4229	7.7498	1.6666	0.7330000	0.0000000	0.0002000	0.0358000	0.092325	0.257425	0.30505	5.61333333333	1.78	1.0241159786
Supercontig_2.6	810000	820000	8.5016	1.7852	3.914	1.4945	0.4908000	0.0000000	0.0000000	0.0415000	0.119666666667	0.291166666667	0.395466666667	1.12066666667	3.91866666667	-0.3295456434
Supercontig_2.6	820000	830000	8.4268	1.5006	3.4797	1.4186	0.8314000	0.0000000	0.0000000	0.0259000	0.01115	0.03795	0.299	0.729999999999	0.185555555556	1.18486628845
Supercontig_2.6	830000	840000	7.6675	1.3702	4.006	1.3796	0.8238000	0.0000000	0.0000000	0.0261000	0.07302	0.14008	0.49194	2.38133333333	1.89666666667	-0.318139552653
Supercontig_2.6	840000	850000	5.619	1.1501	3.7722	1.3849	0.8235000	0.0000000	0.0000000	0.0248000	0.0746666666667	0.1051	0.565633333333	2.89199999999	0.8	1.93302978318
Supercontig_2.6	850000	860000	5.3278	1.0684	6.8859	1.4632	0.6855000	0.0484000	0.0002000	0.0242000	0.02355	0.07495	0.344475	86.0633333332	0.425	4.92155769645
Supercontig_2.6	860000	870000	3.4935	0.8313	4.314	1.6237	0.7128000	0.0000000	0.0000000	0.0255000	0.06168	0.16554	0.35952	3.08133333333	2.22333333333	-0.301337383098
Supercontig_2.6	870000	880000	1.0401	0.3825	19.6148	7.0963	0.6848000	0.0000000	0.0002000	0.0177000	0.00645	0.0377	0.1573	96.1766666668	8.77444444443	1.8106167343
Supercontig_2.6	880000	890000	0.9772	0.3111	19.6384	8.7495	0.7319000	0.0000000	0.0002000	0.0148000	0.0135666666667	0.0933166666667	0.145266666667	14.71	7.90111111111	0.630087669983
Supercontig_2.6	890000	900000	3.0388	0.6324	15.1533	4.0368	0.6361000	0.0000000	0.0000000	0.0248000	0.0964333333333	0.264933333333	0.366333333333	31.8855555555	7.79888888888	3.67307551674
Supercontig_2.6	900000	910000	6.726	1.4204	5.4746	1.5593	0.8429000	0.0000000	0.0000000	0.0238000	0.0741333333333	0.199433333333	0.401266666667	1.66111111111	2.33333333333	1.06328214089
Supercontig_2.6	910000	920000	2.3295	0.4615	8.047	3.2886	0.7865000	0.0000000	0.0000000	0.0295000	0.041425	0.08805	0.34725	12.2806666667	140.732666667	-1.87888213503
Supercontig_2.6	920000	930000	1.173	0.4651	5.251	1.672	0.4719000	0.0000000	0.0002000	0.0240000	0.0316	0.10525	0.31025	72.7166666665	0.156666666667	9.73214989794
Supercontig_2.6	930000	940000	1.797	0.4274	14.5005	3.5354	0.8015000	0.0000000	0.0002000	0.0174000	0.018375	0.07525	0.227825	5.91	4.0925	0.257900433723
Supercontig_2.6	940000	950000	0.6867	0.2958	17.4843	3.503	0.7297000	0.0000000	0.0000000	0.0167000	0.032325	0.1256	0.266975	9.19583333332	9.79749999999	-1.13365785018
Supercontig_2.6	950000	960000	0.4386	0.4277	14.7222	4.5207	0.9025000	0.0000000	0.0000000	0.0204000	0.01325	0.0733833333333	0.196	15.0061111111	30.0438888889	-0.34696690758
Supercontig_2.6	960000	970000	0.5865	0.2761	13.644	4.0687	0.7052000	0.0000000	0.0000000	0.0119000	0.014625	0.070025	0.19005	23.7358333333	61.7125000001	-0.95660001276
Supercontig_2.6	970000	980000	0.4386	0.2346	6.7506	1.7273	0.4815000	0.0000000	0.0004000	0.0142000	0.00545	0.0544	0.1297	9.9088888889	17.9111111111	-0.432430112681
Supercontig_2.6	980000	990000	0.4336	0.2958	23.897	11.1857	0.8497000	0.0000000	0.0000000	0.0090000	0.005	0.03805	0.13215	25.7483333333	71.885	-1.5466131976
Supercontig_2.6	990000	1000000	0.4998	0.2142	13.65	3.353	0.6065000	0.0000000	0.0004000	0.0149000	0.0229666666667	0.185533333333	0.118	6.75583333333	14.18	-1.50782290041
Supercontig_2.6	1000000	1010000	0.4029	0.2806	17.8322	5.23	0.8990000	0.0000000	0.0000000	0.0112000	0.02425	0.113025	0.223475	14.0916666667	8.06583333333	0.113551946953
Supercontig_2.6	1010000	1020000	0.4031	0.2448	14.3508	6.2487	0.7609000	0.0000000	0.0002000	0.0255000	0.059	0.16688	0.2719	9.9511111111	18.4055555556	1.24936344584
Supercontig_2.6	1020000	1030000	0.3519	0.3418	12.034	3.3263	0.9242000	0.0000000	0.0000000	0.0130000	0.016675	0.0822	0.221775	18.6466666667	38.3974999999	0.846552616006
Supercontig_2.6	1030000	1040000	0.4993	0.311	11.8509	4.7895	0.7247000	0.0000000	0.0000000	0.0122000	0.00466666666667	0.0319333333333	0.141866666667	20.5333333333	15.9333333333	0.640991090589
Supercontig_2.6	1040000	1050000	0.4362	0.3108	16.2784	6.2424	0.3436000	0.0000000	0.0000000	0.0097000	0.01045	0.0496	0.1976	18.7483333333	20.0975	-0.404563398376
Supercontig_2.6	1050000	1060000	0.416	0.3825	10.153	4.2983	0.8728000	0.0000000	0.0002000	0.0151000	0.03098	0.1461	0.1953	19.666	3.34999999999	0.655648383701
Supercontig_2.6	1060000	1070000	0.5967	0.2906	11.9631	2.7881	0.3723000	0.0000000	0.0000000	0.0207000	0.02165	0.07375	0.2535	25.8116666667	73.2083333335	0.75758946954
Supercontig_2.6	1070000	1080000	0.4827	0.4131	8.7769	2.4743	0.5539000	0.0000000	0.0002000	0.0233000	0.0618	0.313266666667	0.217466666667	452.234444446	266.773333333	0.717328507415
Supercontig_2.6	1080000	1090000	0.435	0.2554	18.3539	6.0771	0.7250000	0.0000000	0.0000000	0.0115000	0.0373333333333	0.19815	0.1803	11.5722222222	26.4127777778	-1.12675967151
Supercontig_2.6	1090000	1100000	0.9745	0.7033	19.9393	7.4397	0.8671000	0.0082000	0.0000000	0.0086000	0.001725	0.017375	0.104075	80.1791666668	28.5891666667	0.750252627208
Supercontig_2.6	1100000	1110000	0.4115	0.2651	6.2543	1.53	0.1573000	0.0000000	0.0000000	0.0168000	0.049	0.2968	0.165	2.50888888889	2.30666666667	0.348365920554
Supercontig_2.6	1110000	1120000	0.5128	0.24	10.6165	1.9713	0.2024000	0.0000000	0.0000000	0.0127000	0.03475	0.4086	0.0985	31.8666666667	14.9983333334	0.319208594531
Supercontig_2.6	1120000	1130000	0.3964	0.3009	17.933	8.0126	0.7609000	0.0000000	0.0004000	0.0130000	0.0295	0.0602333333333	0.318533333333	40.5188888889	12.1622222222	0.906711249806
Supercontig_2.6	1130000	1140000	0.3452	0.2499	15.3367	5.6897	0.7345000	0.0000000	0.0000000	0.0142000	0.0347	0.15185	0.2478	8.73000000001	4.32416666667	0.864800979215
Supercontig_2.6	1140000	1150000	0.371	0.3417	15.9352	6.8268	0.5889000	0.0000000	0.0002000	0.0189000	0.0335333333333	0.174	0.179466666667	30.75	27.9633333333	-0.344456526923
Supercontig_2.6	1150000	1160000	0.4255	0.2404	6.9462	1.8234	0.5523000	0.0000000	0.0004000	0.0144000	0.03215	0.1477	0.21825	36.525	6.41666666667	1.97164956791
Supercontig_2.6	1160000	1170000	0.4241	0.2644	18.7881	9.1096	0.7621000	0.0000000	0.0000000	0.0130000	0.00638333333333	0.0480833333333	0.131683333333	40.1622222222	55.3816666667	-0.0260195401687
Supercontig_2.6	1170000	1180000	0.5662	0.3412	24.595	11.7828	0.8036000	0.0000000	0.0000000	0.0156000	0.01095	0.076575	0.160475	18.3183333333	22.9041666667	-1.00350509966
Supercontig_2.6	1180000	1190000	0.3418	0.23	12.6662	2.8729	0.6625000	0.0000000	0.0000000	0.0122000	0.1032	0.40205	0.236725	13.5333333333	14.2806666667	0.213528169773
Supercontig_2.6	1190000	1200000	0.4743	0.272	11.8596	3.5609	0.7309000	0.0000000	0.0000000	0.0132000	0.0313	0.17605	0.182775	11.6141666667	4.73083333333	0.638347184038
Supercontig_2.6	1200000	1210000	0.4465	0.2737	14.6328	5.3359	0.9333000	0.0000000	0.0000000	0.0106000	0.00894	0.05998	0.13108	30.7813333333	23.3706666667	-0.328511115124
Supercontig_2.6	1210000	1220000	0.4613	0.2805	15.8985	6.5819	0.8580000	0.0000000	0.0000000	0.0128000	0.0171	0.12805	0.13165	8.57166666668	5.80666666665	1.33617383227
Supercontig_2.6	1220000	1230000	0.4028	0.2652	18.4122	9.7801	0.9009000	0.0000000	0.0000000	0.0126000	0.0115	0.0887333333333	0.132033333333	21.39	9.85555555558	0.807359948164
Supercontig_2.6	1230000	1240000	0.6421	0.3315	23.7636	9.4222	0.5826000	0.0000000	0.0000000	0.0140000	0.0262333333333	0.117666666667	0.185033333333	15.7666666667	10.5191666667	0.226019686243
Supercontig_2.6	1240000	1250000	0.4625	0.3315	18.3643	6.6862	0.6882000	0.0000000	0.0000000	0.0124000	0.0136	0.111266666667	0.122366666667	49.1033333333	72.9066666666	-0.646961053006
Supercontig_2.6	1250000	1260000	0.8129	0.357	12.2677	3.0314	0.7454000	0.0000000	0.0004000	0.0148000	0.064475	0.27185	0.225475	5.18083333333	6.50833333333	-0.927310211503
Supercontig_2.6	1260000	1270000	0.51	0.2754	21.802	7.9272	0.8431000	0.0000000	0.0000000	0.0169000	0.0609	0.361466666667	0.1767	24.12	11.8158333333	0.436346492086
Supercontig_2.6	1270000	1280000	1.5759	0.4437	6.6055	2.472	0.8158000	0.0000000	0.0000000	0.0236000	0.0213333333333	0.0747666666667	0.282733333333	2.55111111111	2.74555555556	-0.315499612253
Supercontig_2.6	1280000	1290000	0.5202	0.3111	16.4195	7.8954	0.5407000	0.0000000	0.0000000	0.0117000	0.0157	0.0832	0.159325	46.0175000001	25.2458333333	0.0609840194798
Supercontig_2.6	1290000	1300000	0.5916	0.3519	14.2815	5.107	0.7608000	0.0000000	0.0000000	0.0103000	0.01635	0.0800333333333	0.211616666667	9.80666666667	12.1194444444	-0.835892184632
Supercontig_2.6	1300000	1310000	0.7091	0.3621	7.0059	2.2801	0.3620000	0.0000000	0.0000000	0.0301000	0.08315	0.2467	0.308125	2.32666666666	2.82857142857	-0.15478253669
Supercontig_2.6	1310000	1320000	3.6559	0.6583	7.655	2.7849	0.7535000	0.0000000	0.0000000	0.0248000	0.0367166666667	0.145066666667	0.256416666667	2.16666666667	0.500555555557	1.95609194447
Supercontig_2.6	1320000	1330000	6.1253	1.0296	5.4532	2.0071	0.7502000	0.0000000	0.0000000	0.0245000	0.0717	0.2816	0.248	16.9246666667	0.518666666666	5.01826834207
Supercontig_2.6	1330000	1340000	0.7576	0.3623	13.4377	5.8169	0.8939000	0.0000000	0.0000000	0.0224000	0.01565	0.10375	0.19195	90.2199999999	121.865	-0.764699229295
Supercontig_2.6	1340000	1350000	3.4346	0.7293	11.1306	2.4946	0.6001000	0.0000000	0.0000000	0.0298000	0.084275	0.2853	0.225675	7.082	27.8466666667	-1.25709281999
Supercontig_2.6	1350000	1360000	4.4523	0.9588	3.9305	1.5739	0.7807000	0.0000000	0.0000000	0.0156000	0.0136333333333	0.0572333333333	0.229333333333	5.68777777778	4.85111111111	-0.43320559368
Supercontig_2.6	1360000	1370000	0.4744	0.2301	6.4993	1.5116	0.1795000	0.0000000	0.0004000	0.0205000	0.1033	0.3479	0.297	83.1633333333	509.117777777	-1.86168534808
Supercontig_2.6	1370000	1380000	0.7803	0.2595	8.2467	2.063	0.4914000	0.0000000	0.0002000	0.0215000	0.196125	0.287475	0.4987	7.52916666666	6.81583333332	0.81236731665
Supercontig_2.6	1380000	1390000	0.4167	0.357	20.2057	7.7973	0.9190000	0.0000000	0.0000000	0.0114000	0.0153	0.0898	0.18015	14.1683333333	6.45083333335	0.308643224298
Supercontig_2.6	1390000	1400000	0.6679	0.306	13.4172	4.5126	0.6948000	0.0000000	0.0002000	0.0161000	0.015	0.09215	0.16225	23.3477777778	25.4822222222	0.720475693617
Supercontig_2.6	1400000	1410000	2.3887	0.4488	12.7799	3.4355	0.5128000	0.0000000	0.0004000	0.0162000	0.0106333333333	0.0534	0.212266666667	13.4766666667	12.2077777778	0.138017186646
Supercontig_2.6	1410000	1420000	0.51	0.3366	16.5147	6.104	0.7828000	0.0000000	0.0000000	0.0172000	0.021175	0.086075	0.17815	53.1	36.7775	-0.27641743888
Supercontig_2.6	1420000	1430000	0.561	0.3315	23.8794	7.2505	0.8371000	0.0000000	0.0002000	0.0179000	0.01404	0.09156	0.1706	10.296	8.17533333333	-0.275627640123
Supercontig_2.6	1430000	1440000	0.5583	0.3315	13.0849	4.2486	0.7373000	0.0000000	0.0000000	0.0147000	0.027775	0.1575	0.1888	7.754	6.76733333333	0.109741205734
Supercontig_2.6	1440000	1450000	0.4924	0.2907	8.8336	5.0608	0.5576000	0.0000000	0.0000000	0.0177000	0.05885	0.2356	0.245	58.3400000002	10.1416666666	2.92246577821
Supercontig_2.6	1450000	1460000	0.4183	0.3366	4.033	1.4744	0.5284000	0.0000000	0.0000000	0.0199000	0.0867	4.4345	0.0196	2.73888888889	0.28	3.06296025942
Supercontig_2.6	1460000	1470000	0.459	0.2448	8.4792	2.2926	0.1903000	0.0000000	0.0000000	0.0129000	0.0167	0.1499	0.1117	180.953333333	63.02	1.04193934213
Supercontig_2.6	1470000	1480000	1.1859	0.3264	10.4279	2.3332	0.2059000	0.0969000	0.0002000	0.0187000				0.0	0.0	0.0
Supercontig_2.6	1480000	1490000	0.4155	0.2642	14.1653	4.1376	0.9379000	0.0000000	0.0000000	0.0123000	0.02495	0.13585	0.15915	6.97083333333	4.595	0.118184148665
Supercontig_2.6	1490000	1500000	0.5092	0.3886	17.8481	6.398	0.8739000	0.0000000	0.0000000	0.0102000	0.0322333333333	0.179233333333	0.200633333333	15.4044444444	8.59777777778	0.775066650212
Supercontig_2.6	1500000	1510000	0.539	0.301	25.0338	10.2112	0.6794000	0.0000000	0.0000000	0.0125000	0.0207714285714	0.109985714286	0.168757142857	27.8241666667	38.4291666667	-0.683339745561
Supercontig_2.6	1510000	1520000	0.4821	0.2607	16.4033	5.6165	0.7615000	0.0000000	0.0002000	0.0157000	0.03445	0.14585	0.20975	19.6646666667	11.546	0.642593561501
Supercontig_2.6	1520000	1530000	0.5151	0.3208	11.3343	3.8765	0.6961000	0.0000000	0.0002000	0.0178000	0.0768666666667	0.2982	0.199666666667	6.42777777778	4.70666666668	0.363170082625
Supercontig_2.6	1530000	1540000	0.3978	0.3027	14.0958	6.0191	0.8478000	0.0000000	0.0000000	0.0119000	0.0404	0.1564	0.229275	13.7893333333	8.69800000001	1.24379539821
Supercontig_2.6	1540000	1550000	0.4794	0.3654	16.1643	4.6129	0.4804000	0.0000000	0.0000000	0.0168000	0.0173	0.139566666667	0.140166666667	4.385	1.53833333333	1.06655381443
Supercontig_2.6	1550000	1560000	0.5966	0.2295	17.5539	6.6752	0.4534000	0.0000000	0.0000000	0.0151000	0.0144	0.0865	0.1633	19.5666666667	15.8555555556	0.359436640149
Supercontig_2.6	1560000	1570000	0.6689	0.3066	23.3225	9.36	0.7883000	0.0000000	0.0000000	0.0156000	0.00952857142857	0.118128571429	0.149585714286	48.8725	85.9704166667	-0.527562161988
Supercontig_2.6	1570000	1580000	2.6573	0.4961	16.9494	5.3493	0.4896000	0.0000000	0.0000000	0.0231000	0.00635	0.02995	0.1913	36.145	18.1516666667	-0.194031249257
Supercontig_2.6	1580000	1590000	2.0719	0.4417	17.1893	6.2629	0.5341000	0.0000000	0.0000000	0.0292000	0.01635	0.108625	0.158325	19.084	19.8266666666	-0.855315412103
Supercontig_2.6	1590000	1600000	2.0838	0.4694	6.3122	1.8491	0.6143000	0.0000000	0.0000000	0.0223000	0.0368	0.1326	0.2775	2.96666666666	1.85166666667	0.249312443523
Supercontig_2.6	1600000	1610000	0.663	0.3264	5.7388	1.4227	0.9745000	0.0000000	0.0004000	0.0212000						
Supercontig_2.6	1610000	1620000	1.8105	0.4865	9.2491	3.1402	0.6058000	0.0000000	0.0000000	0.0221000	0.0074	0.0594	0.1245	15.54	7.29	0.705646665007
Supercontig_2.6	1620000	1630000	0.6375	0.3652	11.8258	3.709	0.6396000	0.0000000	0.0002000	0.0159000	0.0345333333333	0.197166666667	0.202933333333	12.6477777778	2.95555555555	2.66897839058
Supercontig_2.6	1630000	1640000	0.4589	0.3111	12.8871	3.1733	0.7009000	0.0000000	0.0002000	0.0128000	0.017125	0.084725	0.19055	22.2266666667	15.5325	0.351253920024
Supercontig_2.6	1640000	1650000	0.6629	0.3519	17.232	6.7978	0.7711000	0.0000000	0.0000000	0.0223000	0.2524	0.44252	0.38988	14.994	10.6386666667	-1.08024690804
Supercontig_2.6	1650000	1660000	3.9254	0.8415	5.672	1.8005	0.5636000	0.0000000	0.0000000	0.0302000	0.068575	0.23975	0.2528	11.57	27.9541666667	-2.23978334721
Supercontig_2.6	1660000	1670000	0.537	0.306	10.9502	3.9149	0.7508000	0.0000000	0.0000000	0.0176000	0.0312	0.11	0.20565	22.54	11.3533333333	0.613760869981
Supercontig_2.6	1670000	1680000	0.459	0.2601	15.7059	7.1762	0.7330000	0.0000000	0.0000000	0.0180000	0.0038	0.0341666666667	0.114633333333	58.0873333335	44.2753333333	-0.174317874205
Supercontig_2.6	1680000	1690000	0.5152	0.4131	8.5238	3.3804	0.5024000	0.0000000	0.0000000	0.0170000	0.0084	0.0537	0.1565	33.4333333333	29.9922222222	-0.122476297553
Supercontig_2.6	1690000	1700000	0.4539	0.2652	5.2039	1.6026	0.3852000	0.0000000	0.0004000	0.0212000	0.0987	0.371233333333	0.2551	1.11888888889	0.725555555557	0.0677061596844
Supercontig_2.6	1700000	1710000	0.408	0.2295	4.924	1.4871	0.3787000	0.0000000	0.0000000	0.0276000	0.0216	0.10065	0.21625	2.95333333333	5.38333333333	-1.96171239489
Supercontig_2.6	1710000	1720000	0.4437	0.306	13.9675	5.5336	0.8059000	0.0000000	0.0000000	0.0160000	0.0187	0.059975	0.28855	15.256	10.184	0.162681381565
Supercontig_2.6	1720000	1730000	0.3927	0.2958	11.1232	3.9088	0.5455000	0.0000000	0.0000000	0.0239000	0.0632333333333	0.268933333333	0.204633333333	187.355	61.0058333334	-0.479722424962
Supercontig_2.6	1730000	1740000	0.3621	0.3162	11.0464	4.4408	0.6376000	0.0000000	0.0000000	0.0209000	0.019475	0.08065	0.238475	17.1933333333	6.77999999999	2.00414316921
Supercontig_2.6	1740000	1750000	0.413	0.3296	12.0112	3.7426	0.9070000	0.0000000	0.0002000	0.0180000	0.02455	0.1305	0.171025	6.89466666666	2.24666666667	1.25749018674
Supercontig_2.6	1750000	1760000	0.5049	0.4016	19.2876	7.7765	0.7859000	0.0000000	0.0000000	0.0137000	0.06164	0.12438	0.2619	24.1433333333	10.4166666667	0.775748049031
Supercontig_2.6	1760000	1770000	0.4233	0.2583	13.0714	3.4032	0.6924000	0.0000000	0.0004000	0.0151000	0.007225	0.05385	0.1442	18.4975	10.85	-0.227765965427
Supercontig_2.6	1770000	1780000	0.3928	0.3008	8.1697	4.3145	0.1842000	0.0000000	0.0000000	0.0022000	0.0035	0.0175	0.1974	30.4188888889	43.9722222221	0.294130320597
